Bait	Prey	Abundance	Reproducibility	Specificity	MIST	Ip	WD	WDv2	Entry.name	Gene.names	Protein.names	Length	Mass	Organism	Gene.names...primary..
MARV_VP35	P49790	5.44226194528654e-06	5.58110672701622e-11	0.0813137530176571	0.0557414232842347	FU000445	1.22474487139159	1.22474487139159	NU153_HUMAN	NUP153	Nuclear pore complex protein Nup153 (153 kDa nucleoporin) (Nucleoporin Nup153)	1475	153,938	Homo sapiens (Human)	NUP153
MARV_VP35	P49841	1.91127056411849e-05	5.58110672701622e-11	0.0556359065231559	0.0381390842096336	FU000445	1.09544511501033	1.09544511501033	GSK3B_HUMAN	GSK3B	Glycogen synthase kinase-3 beta (GSK-3 beta) (EC 2.7.11.26) (Serine/threonine-protein kinase GSK3B) (EC 2.7.11.1)	420	46,744	Homo sapiens (Human)	GSK3B
MARV_VP35	P49915	0.000122737584360553	0.82862117641406	0.0506904101199456	0.290404006116357	FU000397,FU000417,FU000419,FU000445,FU000455	1.4142135623731	1.4142135623731	GUAA_HUMAN	GMPS	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	693	76,715	Homo sapiens (Human)	GMPS
MARV_VP35	P50454	0.000159713606236975	0.869081741613703	0.14175107231297	0.365310519214433	FU000397,FU000399,FU000419,FU000445,FU000455	1.26491106406735	1.26491106406735	SERPH_HUMAN	SERPINH1 CBP1 CBP2 HSP47 SERPINH2 PIG14	Serpin H1 (47 kDa heat shock protein) (Arsenic-transactivated protein 3) (AsTP3) (Cell proliferation-inducing gene 14 protein) (Collagen-binding protein) (Colligin) (Rheumatoid arthritis-related antigen RA-A47)	418	46,441	Homo sapiens (Human)	SERPINH1
MARV_VP35	P50747	7.10731683624367e-05	0.569926209597456	0.0426299769238367	0.205063032524246	FU000417,FU000445,FU000455	1.4142135623731	1.4142135623731	BPL1_HUMAN	HLCS	Biotin--protein ligase (EC 6.3.4.-) (Biotin apo-protein ligase) [Includes: Biotin--[methylmalonyl-CoA-carboxytransferase] ligase (EC 6.3.4.9); Biotin--[propionyl-CoA-carboxylase [ATP-hydrolyzing]] ligase (EC 6.3.4.10) (Holocarboxylase synthetase) (HCS); Biotin--[methylcrotonoyl-CoA-carboxylase] ligase (EC 6.3.4.11); Biotin--[acetyl-CoA-carboxylase] ligase (EC 6.3.4.15)]	726	80,760	Homo sapiens (Human)	HLCS
MARV_VP35	P50750	2.15788612077894e-05	5.58110672701622e-11	0.0662208705966575	0.0453951976299468	FU000445	1.22474487139159	1.22474487139159	CDK9_HUMAN	CDK9 CDC2L4 TAK	Cyclin-dependent kinase 9 (EC 2.7.11.22) (EC 2.7.11.23) (C-2K) (Cell division cycle 2-like protein kinase 4) (Cell division protein kinase 9) (Serine/threonine-protein kinase PITALRE) (Tat-associated kinase complex catalytic subunit)	372	42,778	Homo sapiens (Human)	CDK9
MARV_VP35	P50914	0.00351564888037545	0.99793516130692	0.571113468063045	0.699417882077249	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	129.782558235123	13.1587221444569	RL14_HUMAN	RPL14	60S ribosomal protein L14 (CAG-ISL 7) (Large ribosomal subunit protein eL14)	215	23,432	Homo sapiens (Human)	RPL14
MARV_VP35	P50991	7.90739144363244e-05	0.742844911249489	0.0944189873579165	0.29391557177206	FU000397,FU000399,FU000417,FU000445	1.11803398874989	1.11803398874989	TCPD_HUMAN	CCT4 CCTD SRB	T-complex protein 1 subunit delta (TCP-1-delta) (CCT-delta) (Stimulator of TAR RNA-binding)	539	57,924	Homo sapiens (Human)	CCT4
MARV_VP35	P51114	0.000599966580210691	0.980508976731125	0.708757696290566	0.788380498775818	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	95.4657787849175	9.67932574621539	FXR1_HUMAN	FXR1	Fragile X mental retardation syndrome-related protein 1 (hFXR1p)	621	69,721	Homo sapiens (Human)	FXR1
MARV_VP35	P51116	0.000603985400274596	0.973097746896743	0.642186673173906	0.740458833930482	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	96.8959464487604	9.82433120121961	FXR2_HUMAN	FXR2 FMR1L2	Fragile X mental retardation syndrome-related protein 2	673	74,223	Homo sapiens (Human)	FXR2
MARV_VP35	P51397	0.000246105706867471	0.350901259142314	0.239289045291614	0.272300065711045	FU000397,FU000399	1.83711730708738	1.55154912469787	DAP1_HUMAN	DAP DAP1	Death-associated protein 1 (DAP-1)	102	11,165	Homo sapiens (Human)	DAP
MARV_VP35	P51571	0.000186389397849016	0.386847841714404	0.0310722101815895	0.140655586286538	FU000399,FU000445	1.4142135623731	1.4142135623731	SSRD_HUMAN	SSR4 TRAPD	Translocon-associated protein subunit delta (TRAP-delta) (Signal sequence receptor subunit delta) (SSR-delta)	173	18,999	Homo sapiens (Human)	SSR4
MARV_VP35	P51610	4.17616528025475e-05	0.722098769306791	0.0686336538134713	0.269838438219348	FU000397,FU000417,FU000419,FU000445	1.58113883008419	1.58113883008419	HCFC1_HUMAN	HCFC1 HCF1 HFC1	Host cell factor 1 (HCF) (HCF-1) (C1 factor) (CFF) (VCAF) (VP16 accessory protein) [Cleaved into: HCF N-terminal chain 1; HCF N-terminal chain 2; HCF N-terminal chain 3; HCF N-terminal chain 4; HCF N-terminal chain 5; HCF N-terminal chain 6; HCF C-terminal chain 1; HCF C-terminal chain 2; HCF C-terminal chain 3; HCF C-terminal chain 4; HCF C-terminal chain 5; HCF C-terminal chain 6]	2035	208,732	Homo sapiens (Human)	HCFC1
MARV_VP35	P51617	1.18869182468518e-05	5.58110672701622e-11	0.0197236051735335	0.0135207994457611	FU000419	1	1	IRAK1_HUMAN	IRAK1 IRAK	Interleukin-1 receptor-associated kinase 1 (IRAK-1) (EC 2.7.11.1)	712	76,537	Homo sapiens (Human)	IRAK1
MARV_VP35	P51858	6.71778454747494e-05	0.386847841714404	0.0159984692904498	0.1303216756674	FU000399,FU000445	1	1	HDGF_HUMAN	HDGF HMG1L2	Hepatoma-derived growth factor (HDGF) (High mobility group protein 1-like 2) (HMG-1L2)	240	26,788	Homo sapiens (Human)	HDGF
MARV_VP35	P51970	0.000387907298958688	0.869378167476321	0.166339607804178	0.382259022484813	FU000397,FU000399,FU000419,FU000445,FU000455	1.99532253031935	1.47246290633818	NDUA8_HUMAN	NDUFA8	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8 (Complex I-19kD) (CI-19kD) (Complex I-PGIV) (CI-PGIV) (NADH-ubiquinone oxidoreductase 19 kDa subunit)	172	20,105	Homo sapiens (Human)	NDUFA8
MARV_VP35	P51991	0.00085130376354228	0.883038897139985	0.613098533845283	0.69273424064131	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	85.4672072365538	8.66556529461425	ROA3_HUMAN	HNRNPA3 HNRPA3	Heterogeneous nuclear ribonucleoprotein A3 (hnRNP A3)	378	39,595	Homo sapiens (Human)	HNRNPA3
MARV_VP35	P52272	0.00506071243439574	0.999646282533842	0.495384691122244	0.648042189007485	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	9.98234476087309	9.98234476087309	HNRPM_HUMAN	HNRNPM HNRPM NAGR1	Heterogeneous nuclear ribonucleoprotein M (hnRNP M)	730	77,516	Homo sapiens (Human)	HNRNPM
MARV_VP35	P52292	1.61354788288047e-05	5.58110672701622e-11	0.193050562079734	0.132338186995952	FU000455	2.29104923379622	2.29104923379622	IMA1_HUMAN	KPNA2 RCH1 SRP1	Importin subunit alpha-1 (Karyopherin subunit alpha-2) (RAG cohort protein 1) (SRP1-alpha)	529	57,862	Homo sapiens (Human)	KPNA2
MARV_VP35	P52434	0.000508821275514228	0.851662449016736	0.653347115059822	0.710642428814594	FU000397,FU000399,FU000417,FU000445,FU000455	7.95283059431876	2.50498466800754	RPAB3_HUMAN	POLR2H	DNA-directed RNA polymerases I, II, and III subunit RPABC3 (RNA polymerases I, II, and III subunit ABC3) (DNA-directed RNA polymerase II subunit H) (DNA-directed RNA polymerases I, II, and III 17.1 kDa polypeptide) (RPB17) (RPB8 homolog) (hRPB8)	150	17,143	Homo sapiens (Human)	POLR2H
MARV_VP35	P52597	0.00162703408238194	0.993794321406099	0.182337197154074	0.431619031127644	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	3.62859017617954	3.62859017617954	HNRPF_HUMAN	HNRNPF HNRPF	Heterogeneous nuclear ribonucleoprotein F (hnRNP F) (Nucleolin-like protein mcs94-1) [Cleaved into: Heterogeneous nuclear ribonucleoprotein F, N-terminally processed]	415	45,672	Homo sapiens (Human)	HNRNPF
MARV_VP35	P52815	9.58658728424161e-05	5.58110672701622e-11	0.729837838857156	0.50031170829279	FU000417	3.16858332988244	3.16858332988244	RM12_HUMAN	MRPL12 MRPL7 RPML12	39S ribosomal protein L12, mitochondrial (L12mt) (MRP-L12) (5c5-2) (Mitochondrial large ribosomal subunit protein bL12m)	198	21,348	Homo sapiens (Human)	MRPL12
MARV_VP35	P52907	0.000502733399765567	0.93889019684064	0.0952672158501404	0.354985417859735	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	1.68325082306035	1.68325082306035	CAZA1_HUMAN	CAPZA1	F-actin-capping protein subunit alpha-1 (CapZ alpha-1)	286	32,923	Homo sapiens (Human)	CAPZA1
MARV_VP35	P52926	0.000238362785068397	0.61176019165035	0.0421161431554082	0.217618829866545	FU000417,FU000419,FU000445	1	1	HMGA2_HUMAN	HMGA2 HMGIC	High mobility group protein HMGI-C (High mobility group AT-hook protein 2)	109	11,832	Homo sapiens (Human)	HMGA2
MARV_VP35	P53350	0.000124029708242239	0.809556407992164	0.0639334050235839	0.293600166252601	FU000399,FU000417,FU000419,FU000445,FU000455	1.34164078649987	1.34164078649987	PLK1_HUMAN	PLK1 PLK	Serine/threonine-protein kinase PLK1 (EC 2.7.11.21) (Polo-like kinase 1) (PLK-1) (Serine/threonine-protein kinase 13) (STPK13)	603	68,255	Homo sapiens (Human)	PLK1
MARV_VP35	P53384	8.13180486206773e-05	0.611780813819763	0.0415085294192159	0.217207731145548	FU000397,FU000417,FU000445	1	1	NUBP1_HUMAN	NUBP1 NBP NBP1	Cytosolic Fe-S cluster assembly factor NUBP1 (Nucleotide-binding protein 1) (NBP 1)	320	34,534	Homo sapiens (Human)	NUBP1
MARV_VP35	P53597	0.000173572668774092	0.866858088176942	0.113701834608004	0.345396505080471	FU000397,FU000399,FU000417,FU000419,FU000455	1.18321595661992	1.18321595661992	SUCA_HUMAN	SUCLG1	Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial (EC 6.2.1.4) (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)	346	36,250	Homo sapiens (Human)	SUCLG1
MARV_VP35	P53999	0.00924329816388375	0.993939426071968	0.101253384306439	0.376125428658948	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	4.79583152331272	4.79583152331272	TCP4_HUMAN	SUB1 PC4 RPO2TC1	Activated RNA polymerase II transcriptional coactivator p15 (Positive cofactor 4) (PC4) (SUB1 homolog) (p14)	127	14,395	Homo sapiens (Human)	SUB1
MARV_VP35	P54132	1.80757969833021e-05	0.611435707544383	0.241550236679799	0.354231469326787	FU000399,FU000417,FU000445	3.18862351576869	1.78955444139858	BLM_HUMAN	BLM RECQ2 RECQL3	Bloom syndrome protein (EC 3.6.4.12) (DNA helicase, RecQ-like type 2) (RecQ2) (RecQ protein-like 3)	1417	159,000	Homo sapiens (Human)	BLM
MARV_VP35	P54136	7.61112205957164e-05	0.68724607868471	0.19345803575109	0.344653904367198	FU000397,FU000399,FU000445,FU000455	1.22474487139159	1.22474487139159	SYRC_HUMAN	RARS	Arginine--tRNA ligase, cytoplasmic (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)	660	75,379	Homo sapiens (Human)	RARS
MARV_VP35	P54819	3.57140933072707e-05	5.58110672701622e-11	0.0203012379663053	0.0139169145114974	FU000455	1	1	KAD2_HUMAN	AK2 ADK2	Adenylate kinase 2, mitochondrial (AK 2) (EC 2.7.4.3) (ATP-AMP transphosphorylase 2) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase) [Cleaved into: Adenylate kinase 2, mitochondrial, N-terminally processed]	239	26,478	Homo sapiens (Human)	AK2
MARV_VP35	P54886	0.000129247114565297	0.947041542998917	0.0645989470565604	0.336474721771001	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	1.4142135623731	1.4142135623731	P5CS_HUMAN	ALDH18A1 GSAS P5CS PYCS	Delta-1-pyrroline-5-carboxylate synthase (P5CS) (Aldehyde dehydrogenase family 18 member A1) [Includes: Glutamate 5-kinase (GK) (EC 2.7.2.11) (Gamma-glutamyl kinase); Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase)]	795	87,302	Homo sapiens (Human)	ALDH18A1
MARV_VP35	P55081	0.000658303110686878	0.971385146050567	0.117509052007882	0.380259012839444	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	2.38047614284762	2.38047614284762	MFAP1_HUMAN	MFAP1	Microfibrillar-associated protein 1 (Spliceosome B complex protein MFAP1)	439	51,958	Homo sapiens (Human)	MFAP1
MARV_VP35	P55145	0.000233748670046559	0.588350527930187	0.0297476961458724	0.201917524709331	FU000397,FU000419,FU000455	1.29099444873581	1.29099444873581	MANF_HUMAN	MANF ARMET ARP	Mesencephalic astrocyte-derived neurotrophic factor (Arginine-rich protein) (Protein ARMET)	182	20,700	Homo sapiens (Human)	MANF
MARV_VP35	P55265	0.000273195150628698	0.776613123921466	0.764506803914764	0.763687134518197	FU000397,FU000399,FU000417,FU000445,FU000455	54.6006367607582	8.74974943407938	DSRAD_HUMAN	ADAR ADAR1 DSRAD G1P1 IFI4	Double-stranded RNA-specific adenosine deaminase (DRADA) (EC 3.5.4.37) (136 kDa double-stranded RNA-binding protein) (p136) (Interferon-inducible protein 4) (IFI-4) (K88DSRBP)	1226	136,066	Homo sapiens (Human)	ADAR
MARV_VP35	P55769	0.00200038656970511	0.990801585513105	0.139001087609476	0.400990571049486	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	2.23606797749979	2.23606797749979	NH2L1_HUMAN	SNU13 NHP2L1	NHP2-like protein 1 (High mobility group-like nuclear protein 2 homolog 1) (OTK27) (SNU13 homolog) (hSNU13) (U4/U6.U5 small nuclear ribonucleoprotein SNU13) (U4/U6.U5 tri-snRNP 15.5 kDa protein) [Cleaved into: NHP2-like protein 1, N-terminally processed]	128	14,174	Homo sapiens (Human)	SNU13
MARV_VP35	P55789	4.14815501361946e-05	5.58110672701622e-11	0.0178465318969325	0.0122342233279244	FU000397	1	1	ALR_HUMAN	GFER ALR HERV1 HPO	FAD-linked sulfhydryl oxidase ALR (EC 1.8.3.2) (Augmenter of liver regeneration) (hERV1) (Hepatopoietin)	205	23,449	Homo sapiens (Human)	GFER
MARV_VP35	P55795	7.48289942422233e-05	0.773580043703609	0.427874290104106	0.531985201473946	FU000397,FU000399,FU000419,FU000455	2.25	1.35540300541477	HNRH2_HUMAN	HNRNPH2 FTP3 HNRPH2	Heterogeneous nuclear ribonucleoprotein H2 (hnRNP H2) (FTP-3) (Heterogeneous nuclear ribonucleoprotein H') (hnRNP H') [Cleaved into: Heterogeneous nuclear ribonucleoprotein H2, N-terminally processed]	449	49,264	Homo sapiens (Human)	HNRNPH2
MARV_VP35	P56182	0.000291796421268875	0.955703056774036	0.409221910293744	0.575390514938628	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	56.0095107261361	5.67883388272392	RRP1_HUMAN	RRP1 D21S2056E NNP1 NOP52 RRP1A	Ribosomal RNA processing protein 1 homolog A (Novel nuclear protein 1) (NNP-1) (Nucleolar protein Nop52) (RRP1-like protein)	461	52,839	Homo sapiens (Human)	RRP1
MARV_VP35	P56270	0.000589257801643078	0.987980883329731	0.126767436836178	0.391725599535788	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	2.34520787991171	2.34520787991171	MAZ_HUMAN	MAZ ZNF801	Myc-associated zinc finger protein (MAZI) (Pur-1) (Purine-binding transcription factor) (Serum amyloid A-activating factor-1) (SAF-1) (Transcription factor Zif87) (ZF87) (Zinc finger protein 801)	477	48,608	Homo sapiens (Human)	MAZ
MARV_VP35	P56537	0.00133336483711287	0.980745588568844	0.570002555165629	0.693339834887165	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	84.7300450938118	8.59082403551392	IF6_HUMAN	EIF6 EIF3A ITGB4BP OK/SW-cl.27	Eukaryotic translation initiation factor 6 (eIF-6) (B(2)GCN homolog) (B4 integrin interactor) (CAB) (p27(BBP))	245	26,599	Homo sapiens (Human)	EIF6
MARV_VP35	P57060	0.000130374592887866	0.589885687993485	0.0725786139097428	0.231751573970471	FU000419,FU000445,FU000455	1.29099444873581	1.29099444873581	RWD2B_HUMAN	RWDD2B C21orf6 GL011	RWD domain-containing protein 2B	319	36,332	Homo sapiens (Human)	RWDD2B
MARV_VP35	P58546	0.000412477543618016	0.259130558253844	0.0431623833910387	0.10954025494261	FU000445,FU000455	1.73205080756888	1.73205080756888	MTPN_HUMAN	MTPN	Myotrophin (Protein V-1)	118	12,895	Homo sapiens (Human)	MTPN
MARV_VP35	P60002	9.67148960156343e-05	5.58110672701622e-11	0.0288707912015995	0.0197917925146081	FU000445	1.09544511501033	1.09544511501033	ELOF1_HUMAN	ELOF1	Transcription elongation factor 1 homolog	83	9,462	Homo sapiens (Human)	ELOF1
MARV_VP35	P60842	3.95435289127963e-05	5.58110672701622e-11	0.0677658347096202	0.0464543930484435	FU000445	1.4142135623731	1.4142135623731	IF4A1_HUMAN	EIF4A1 DDX2A EIF4A	Eukaryotic initiation factor 4A-I (eIF-4A-I) (eIF4A-I) (EC 3.6.4.13) (ATP-dependent RNA helicase eIF4A-1)	406	46,154	Homo sapiens (Human)	EIF4A1
MARV_VP35	P60866	0.00552248152156858	0.995563911027076	0.113090129384769	0.384718662053605	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	3.58236421003411	3.58236421003411	RS20_HUMAN	RPS20	40S ribosomal protein S20 (Small ribosomal subunit protein uS10)	119	13,373	Homo sapiens (Human)	RPS20
MARV_VP35	P60891	2.52431961298668e-05	5.58110672701622e-11	0.255430447671591	0.175100276650021	FU000445	2.15582467177851	2.15582467177851	PRPS1_HUMAN	PRPS1	Ribose-phosphate pyrophosphokinase 1 (EC 2.7.6.1) (PPRibP) (Phosphoribosyl pyrophosphate synthase I) (PRS-I)	318	34,834	Homo sapiens (Human)	PRPS1
MARV_VP35	P60981	0.000306044920055103	0.7399106557794	0.0486339111313258	0.261625491074977	FU000397,FU000419,FU000445,FU000455	1.22474487139159	1.22474487139159	DEST_HUMAN	DSTN ACTDP DSN	Destrin (Actin-depolymerizing factor) (ADF)	165	18,506	Homo sapiens (Human)	DSTN
MARV_VP35	P61247	0.0082028186193049	0.997162790578747	0.452301931429347	0.617761021590364	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	7.6144705449106	7.6144705449106	RS3A_HUMAN	RPS3A FTE1 MFTL	40S ribosomal protein S3a (Small ribosomal subunit protein eS1) (v-fos transformation effector protein) (Fte-1)	264	29,945	Homo sapiens (Human)	RPS3A
MARV_VP35	P61254	0.00222709367067708	0.994599070421879	0.513409013914657	0.658823937804176	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	84.6188952914386	8.57955449833011	RL26_HUMAN	RPL26	60S ribosomal protein L26 (Large ribosomal subunit protein uL24)	145	17,258	Homo sapiens (Human)	RPL26
MARV_VP35	P61289	6.70841971588881e-05	0.386851826077344	0.0696605189644522	0.16710877607678	FU000397,FU000455	1.2	1.11221579968266	PSME3_HUMAN	PSME3	Proteasome activator complex subunit 3 (11S regulator complex subunit gamma) (REG-gamma) (Activator of multicatalytic protease subunit 3) (Ki nuclear autoantigen) (Proteasome activator 28 subunit gamma) (PA28g) (PA28gamma)	254	29,506	Homo sapiens (Human)	PSME3
MARV_VP35	P61313	0.00654934923288227	0.996592346384713	0.56310314538428	0.693530507943881	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	172.779283535188	17.5181828380896	RL15_HUMAN	RPL15 EC45 TCBAP0781	60S ribosomal protein L15 (Large ribosomal subunit protein eL15)	204	24,146	Homo sapiens (Human)	RPL15
MARV_VP35	P61353	0.00544478170352801	0.994600574264495	0.527701635773696	0.668641314416004	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	127.967762285797	12.9747190243859	RL27_HUMAN	RPL27	60S ribosomal protein L27 (Large ribosomal subunit protein eL27)	136	15,798	Homo sapiens (Human)	RPL27
MARV_VP35	P61513	0.00897669353232676	0.99899220087285	0.229776751740558	0.465786825914423	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	4.02077936060494	4.02077936060494	RL37A_HUMAN	RPL37A	60S ribosomal protein L37a (Large ribosomal subunit protein eL43)	92	10,275	Homo sapiens (Human)	RPL37A
MARV_VP35	P61978	0.00148815816862045	0.991554982312388	0.124252257592003	0.39110949321742	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	3.67423461417477	3.67423461417477	HNRPK_HUMAN	HNRNPK HNRPK	Heterogeneous nuclear ribonucleoprotein K (hnRNP K) (Transformation up-regulated nuclear protein) (TUNP)	463	50,976	Homo sapiens (Human)	HNRNPK
MARV_VP35	P62081	0.00281906344671791	0.965739696697326	0.193692618000701	0.430754696805829	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	3.29140294302192	3.29140294302192	RS7_HUMAN	RPS7	40S ribosomal protein S7 (Small ribosomal subunit protein eS7)	194	22,127	Homo sapiens (Human)	RPS7
MARV_VP35	P62241	0.00798166269011852	0.997480291836	0.447487632354684	0.614557412005253	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	6.48505339815848	6.48505339815848	RS8_HUMAN	RPS8 OK/SW-cl.83	40S ribosomal protein S8 (Small ribosomal subunit protein eS8)	208	24,205	Homo sapiens (Human)	RPS8
MARV_VP35	P62244	0.00609049410745611	0.996301729059355	0.399800082436426	0.581492226322558	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	3.9539055449661	3.9539055449661	RS15A_HUMAN	RPS15A OK/SW-cl.82	40S ribosomal protein S15a (Small ribosomal subunit protein uS8)	130	14,840	Homo sapiens (Human)	RPS15A
MARV_VP35	P62249	0.00670523447397504	0.998297368593292	0.227540544199837	0.464025968783983	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	4.37797517885457	4.37797517885457	RS16_HUMAN	RPS16	40S ribosomal protein S16 (Small ribosomal subunit protein uS9)	146	16,445	Homo sapiens (Human)	RPS16
MARV_VP35	P62258	0.000395305882003703	0.789596782402332	0.119124466477357	0.325277664312542	FU000397,FU000399,FU000419,FU000445,FU000455	1.54919333848297	1.54919333848297	1433E_HUMAN	YWHAE	14-3-3 protein epsilon (14-3-3E)	255	29,174	Homo sapiens (Human)	YWHAE
MARV_VP35	P62263	0.00708466060357053	0.998505650149008	0.255368524258299	0.483168849881977	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	4.58257569495584	4.58257569495584	RS14_HUMAN	RPS14 PRO2640	40S ribosomal protein S14 (Small ribosomal subunit protein uS11)	151	16,273	Homo sapiens (Human)	RPS14
MARV_VP35	P62266	0.00503806777304143	0.990301845714715	0.275751105125316	0.494597995416744	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	3.7638632635454	3.7638632635454	RS23_HUMAN	RPS23	40S ribosomal protein S23 (Small ribosomal subunit protein uS12)	143	15,808	Homo sapiens (Human)	RPS23
MARV_VP35	P62269	0.00547999983915717	0.998109428740409	0.202647296527209	0.446896111090687	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	4.04145188432738	4.04145188432738	RS18_HUMAN	RPS18 D6S218E	40S ribosomal protein S18 (Ke-3) (Ke3) (Small ribosomal subunit protein uS13)	152	17,719	Homo sapiens (Human)	RPS18
MARV_VP35	P62273	0.00121775021822065	0.868669456161182	0.198686231360367	0.404219243560555	FU000397,FU000399,FU000417,FU000419,FU000445	1.26491106406735	1.26491106406735	RS29_HUMAN	RPS29	40S ribosomal protein S29 (Small ribosomal subunit protein uS14)	56	6,677	Homo sapiens (Human)	RPS29
MARV_VP35	P62277	0.00448822368214718	0.989203178739334	0.471906002771581	0.628721890509539	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	7.02097896252241	4.80216128850371	RS13_HUMAN	RPS13	40S ribosomal protein S13 (Small ribosomal subunit protein uS15)	151	17,222	Homo sapiens (Human)	RPS13
MARV_VP35	P62280	0.00580760981554715	0.999769856655416	0.212060854727139	0.453863443752397	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	4.24264068711928	4.24264068711928	RS11_HUMAN	RPS11	40S ribosomal protein S11 (Small ribosomal subunit protein uS17)	158	18,431	Homo sapiens (Human)	RPS11
MARV_VP35	P62306	0.00207962242003659	0.978555798911158	0.141269703687697	0.398768009762636	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	1.87082869338697	1.87082869338697	RUXF_HUMAN	SNRPF PBSCF	Small nuclear ribonucleoprotein F (snRNP-F) (Sm protein F) (Sm-F) (SmF)	86	9,725	Homo sapiens (Human)	SNRPF
MARV_VP35	P62316	0.000918884444669408	0.942870005145887	0.472656777348078	0.614920106678832	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	49.6639940673607	5.03545859631159	SMD2_HUMAN	SNRPD2 SNRPD1	Small nuclear ribonucleoprotein Sm D2 (Sm-D2) (snRNP core protein D2)	118	13,527	Homo sapiens (Human)	SNRPD2
MARV_VP35	P62318	0.000206742490061904	0.611870189239591	0.183427221533529	0.314522736304781	FU000399,FU000417,FU000419	3.13016916014657	1.75674804352648	SMD3_HUMAN	SNRPD3	Small nuclear ribonucleoprotein Sm D3 (Sm-D3) (snRNP core protein D3)	126	13,916	Homo sapiens (Human)	SNRPD3
MARV_VP35	P62424	0.00929775926213228	0.99833406822994	0.551216726534294	0.68593600292271	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	234.200763316515	23.7457391224989	RL7A_HUMAN	RPL7A SURF-3 SURF3	60S ribosomal protein L7a (Large ribosomal subunit protein eL8) (PLA-X polypeptide) (Surfeit locus protein 3)	266	29,996	Homo sapiens (Human)	RPL7A
MARV_VP35	P62633	0.00600467882927615	0.993856099932975	0.123277277721538	0.391178017049035	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	4.56435464587638	4.56435464587638	CNBP_HUMAN	CNBP RNF163 ZNF9	Cellular nucleic acid-binding protein (CNBP) (Zinc finger protein 9)	177	19,463	Homo sapiens (Human)	CNBP
MARV_VP35	P62701	0.00339292950436469	0.994571978318877	0.245918118380963	0.475454843661903	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	4.18330013267038	4.18330013267038	RS4X_HUMAN	RPS4X CCG2 RPS4 SCAR	40S ribosomal protein S4, X isoform (SCR10) (Single copy abundant mRNA protein) (Small ribosomal subunit protein eS4)	263	29,598	Homo sapiens (Human)	RPS4X
MARV_VP35	P62750	0.00932045477158147	0.998052010933142	0.442079562489413	0.611034497725759	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	5.65403245071556	5.65403245071556	RL23A_HUMAN	RPL23A	60S ribosomal protein L23a (Large ribosomal subunit protein uL23)	156	17,695	Homo sapiens (Human)	RPL23A
MARV_VP35	P62753	0.00372218832818713	0.999286484325268	0.452028651519907	0.618202204154722	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	4.79183206337348	4.79183206337348	RS6_HUMAN	RPS6 OK/SW-cl.2	40S ribosomal protein S6 (Phosphoprotein NP33) (Small ribosomal subunit protein eS6)	249	28,681	Homo sapiens (Human)	RPS6
