Bait	Prey	Abundance	Reproducibility	Specificity	MIST	Ip	WD	WDv2	Entry.name	Gene.names	Protein.names	Length	Mass	Organism	Gene.names...primary..	mist_percent_ranking	mist_ranking	mist_percent_ranking_perBait	mist_ranking_perBait	wd_percent_ranking	WD_ranking	wd_percent_ranking_perBait	wd_ranking_perBait
MARV_VP35	Q07666	0.000174107833612705	0.878991642824407	0.319048593304956	0.489907330439783	FU000399,FU000417,FU000419,FU000445,FU000455	2.11635913776467	1.56178275917607	KHDR1_HUMAN	KHDRBS1 SAM68	KH domain-containing, RNA-binding, signal transduction-associated protein 1 (GAP-associated tyrosine phosphoprotein p62) (Src-associated in mitosis 68 kDa protein) (Sam68) (p21 Ras GTPase-activating protein-associated p62) (p68)	443	48,227	Homo sapiens (Human)	KHDRBS1	0.794561933534681	953	0.681293302540419	277	0.476262408286576	2427	0.408775981524249	513
MARV_VP35	Q07955	0.000343845283406756	0.868238220152873	0.0865448536246301	0.327206949989875	FU000397,FU000399,FU000417,FU000445,FU000455	1.4142135623731	1.4142135623731	SRSF1_HUMAN	SRSF1 ASF SF2 SF2P33 SFRS1 OK/SW-cl.3	Serine/arginine-rich splicing factor 1 (Alternative-splicing factor 1) (ASF-1) (Splicing factor, arginine/serine-rich 1) (pre-mRNA-splicing factor SF2, P33 subunit)	248	27,745	Homo sapiens (Human)	SRSF1	0.299309451877424	3248	0.329099307159353	582	0.189469141130773	3587	0.21824480369515	648
MARV_VP35	Q08170	0.000138023158831975	0.875184793632927	0.16283294819751	0.381645201316468	FU000397,FU000399,FU000417,FU000419,FU000455	1.26491106406735	1.26491106406735	SRSF4_HUMAN	SRSF4 SFRS4 SRP75	Serine/arginine-rich splicing factor 4 (Pre-mRNA-splicing factor SRP75) (SRP001LB) (Splicing factor, arginine/serine-rich 4)	494	56,678	Homo sapiens (Human)	SRSF4	0.440656020716423	2593	0.523094688221707	414	0.137030643072939	3959	0.166281755196305	713
MARV_VP35	Q08209	4.71983513225201e-05	0.360339767775654	0.084268075554007	0.168942518327024	FU000445,FU000455	1.22474487139159	1.22474487139159	PP2BA_HUMAN	PPP3CA CALNA CNA	Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform (EC 3.1.3.16) (CAM-PRP catalytic subunit) (Calmodulin-dependent calcineurin A subunit alpha isoform)	521	58,688	Homo sapiens (Human)	PPP3CA	0.129261976694002	4036	0.148960739030023	738	0.0943029779887786	4012	0.121247113163972	724
MARV_VP35	Q08211	0.000343664124616421	0.948431097907232	0.319928132230765	0.511935428801013	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	103.825938003371	10.5269667061027	DHX9_HUMAN	DHX9 DDX9 LKP NDH2	ATP-dependent RNA helicase A (EC 3.6.4.13) (DEAH box protein 9) (DExH-box helicase 9) (Leukophysin) (LKP) (Nuclear DNA helicase II) (NDH II) (RNA helicase A)	1270	140,958	Homo sapiens (Human)	DHX9	0.817436340094885	847	0.696304849884531	264	0.966767371601186	155	0.933025404157054	59
MARV_VP35	Q08945	8.31723259019663e-05	0.528589697932195	0.868610607255885	0.758527532590064	FU000397,FU000419,FU000445	10.4250586382213	4.17327939283893	SSRP1_HUMAN	SSRP1 FACT80	FACT complex subunit SSRP1 (Chromatin-specific transcription elongation factor 80 kDa subunit) (Facilitates chromatin transcription complex 80 kDa subunit) (FACT 80 kDa subunit) (FACTp80) (Facilitates chromatin transcription complex subunit SSRP1) (Recombination signal sequence recognition protein 1) (Structure-specific recognition protein 1) (hSSRP1) (T160)	709	81,075	Homo sapiens (Human)	SSRP1	0.953388001726289	217	0.948036951501168	46	0.873974967630544	584	0.741339491916864	225
MARV_VP35	Q10570	5.91522404742737e-06	5.58110672701622e-11	0.555785236791596	0.380996372944962	FU000455	2.15582467177851	2.15582467177851	CPSF1_HUMAN	CPSF1 CPSF160	Cleavage and polyadenylation specificity factor subunit 1 (Cleavage and polyadenylation specificity factor 160 kDa subunit) (CPSF 160 kDa subunit)	1443	160,884	Homo sapiens (Human)	CPSF1	0.438498057833385	2603	0.519630484988451	417	0.487268018990071	2311	0.415704387990762	495
MARV_VP35	Q12788	0.000312374859085145	0.963172630136633	0.362739179586372	0.54583084832847	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	77.9734602914844	7.90577033285678	TBL3_HUMAN	TBL3 SAZD	Transducin beta-like protein 3 (WD repeat-containing protein SAZD)	808	89,035	Homo sapiens (Human)	TBL3	0.837289598618836	755	0.719399538106241	244	0.949935261113488	233	0.896073903002319	91
MARV_VP35	Q12834	0.000185694122258894	0.849129485477877	0.139981664039261	0.357941857407012	FU000399,FU000417,FU000419,FU000445,FU000455	1.48323969741913	1.48323969741913	CDC20_HUMAN	CDC20	Cell division cycle protein 20 homolog (p55CDC)	499	54,723	Homo sapiens (Human)	CDC20	0.365558912386695	2941	0.397228637413394	523	0.25334484246871	3443	0.26905311778291	633
MARV_VP35	Q12905	0.00183928603035464	0.984785776631356	0.527826650546988	0.665677365025279	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	125.743717135948	12.7492219116647	ILF2_HUMAN	ILF2 NF45 PRO3063	Interleukin enhancer-binding factor 2 (Nuclear factor of activated T-cells 45 kDa)	390	43,062	Homo sapiens (Human)	ILF2	0.914328873543298	398	0.84757505773673	133	0.97432024169182	120	0.954965357967679	40
MARV_VP35	Q12906	0.00124171172919291	0.998264204031935	0.522743168476891	0.666347524894472	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	157.035364648066	15.921898584506	ILF3_HUMAN	ILF3 DRBF MPHOSPH4 NF90	Interleukin enhancer-binding factor 3 (Double-stranded RNA-binding protein 76) (DRBP76) (M-phase phosphoprotein 4) (MPP4) (Nuclear factor associated with dsRNA) (NFAR) (Nuclear factor of activated T-cells 90 kDa) (NF-AT-90) (Translational control protein 80) (TCP80)	894	95,338	Homo sapiens (Human)	ILF3	0.914760466119906	396	0.848729792147815	132	0.982088908070757	84	0.975750577367218	22
MARV_VP35	Q12931	1.14024664336614e-05	5.58110672701622e-11	0.24288539598516	0.166500435777707	FU000445	1.48016560898457	1.48016560898457	TRAP1_HUMAN	TRAP1 HSP75	Heat shock protein 75 kDa, mitochondrial (HSP 75) (TNFR-associated protein 1) (Tumor necrosis factor type 1 receptor-associated protein) (TRAP-1)	704	80,110	Homo sapiens (Human)	TRAP1	0.126456624946052	4049	0.146651270207852	740	0.241691842900302	3468	0.263279445727483	636
MARV_VP35	Q13085	0.00447335734874121	0.998709337705184	0.110788052059538	0.384104770739313	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	14.3410831761993	14.3410831761993	ACACA_HUMAN	ACACA ACAC ACC1 ACCA	Acetyl-CoA carboxylase 1 (ACC1) (EC 6.4.1.2) (Acetyl-Coenzyme A carboxylase alpha) (ACC-alpha) [Includes: Biotin carboxylase (EC 6.3.4.14)]	2346	265,554	Homo sapiens (Human)	ACACA	0.449287872248576	2553	0.533487297921477	405	0.888649115235204	517	0.759815242494231	209
MARV_VP35	Q13148	0.000100109009936886	0.372571163598016	0.225128917433098	0.269278101944158	FU000419,FU000445	2.37170824512628	2.00304130692586	TADBP_HUMAN	TARDBP TDP43	TAR DNA-binding protein 43 (TDP-43)	414	44,740	Homo sapiens (Human)	TARDBP	0.217954251186881	3625	0.243648960739031	656	0.559775571860161	2023	0.47459584295612	454
MARV_VP35	Q13151	0.000754111801664882	0.979047092456897	0.532785429567889	0.667299633765148	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	71.2890506802649	7.2280345109567	ROA0_HUMAN	HNRNPA0 HNRPA0	Heterogeneous nuclear ribonucleoprotein A0 (hnRNP A0)	305	30,841	Homo sapiens (Human)	HNRNPA0	0.915839447561425	391	0.849884526558901	131	0.945619335347412	252	0.88568129330255	100
MARV_VP35	Q13206	0.000347176192631053	0.986152200506705	0.685969637540315	0.774498653822703	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	85.1202322721486	8.630385319664	DDX10_HUMAN	DDX10	Probable ATP-dependent RNA helicase DDX10 (EC 3.6.4.13) (DEAD box protein 10)	875	100,888	Homo sapiens (Human)	DDX10	0.955977557185935	205	0.953810623556595	41	0.954682779456172	211	0.909930715935345	79
MARV_VP35	Q13243	6.24968900448388e-05	0.386847775694615	0.17237820499061	0.237521500019638	FU000419,FU000455	1.5	1.26683455545722	SRSF5_HUMAN	SRSF5 HRS SFRS5 SRP40	Serine/arginine-rich splicing factor 5 (Delayed-early protein HRS) (Pre-mRNA-splicing factor SRP40) (Splicing factor, arginine/serine-rich 5)	272	31,264	Homo sapiens (Human)	SRSF5	0.181484678463532	3794	0.206697459584296	688	0.259818731117825	3379	0.274826789838337	626
MARV_VP35	Q13263	0.00016270984590202	0.979910045291985	0.275412420688087	0.491130584530508	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	1.63299316185545	1.63299316185545	TIF1B_HUMAN	TRIM28 KAP1 RNF96 TIF1B	Transcription intermediary factor 1-beta (TIF1-beta) (E3 SUMO-protein ligase TRIM28) (EC 2.3.2.27) (KRAB-associated protein 1) (KAP-1) (KRAB-interacting protein 1) (KRIP-1) (Nuclear corepressor KAP-1) (RING finger protein 96) (RING-type E3 ubiquitin transferase TIF1-beta) (Tripartite motif-containing protein 28)	835	88,550	Homo sapiens (Human)	TRIM28	0.796719896417719	943	0.68360277136259	275	0.320025895554596	3112	0.310623556581986	593
MARV_VP35	Q13310	0.000169497455747793	0.819567083022036	0.512206095613896	0.603984442933907	FU000399,FU000417,FU000419,FU000445,FU000455	31.3196884803927	5.01897858366759	PABP4_HUMAN	PABPC4 APP1 PABP4	Polyadenylate-binding protein 4 (PABP-4) (Poly(A)-binding protein 4) (Activated-platelet protein 1) (APP-1) (Inducible poly(A)-binding protein) (iPABP)	644	70,783	Homo sapiens (Human)	PABPC4	0.870090634441016	603	0.76558891454966	204	0.916055243849789	390	0.810623556581993	165
MARV_VP35	Q13332	4.12080922448544e-06	5.58110672701622e-11	0.0335127507544325	0.0229733503469134	FU000445	1.09544511501033	1.09544511501033	PTPRS_HUMAN	PTPRS	Receptor-type tyrosine-protein phosphatase S (R-PTP-S) (EC 3.1.3.48) (Receptor-type tyrosine-protein phosphatase sigma) (R-PTP-sigma)	1948	217,041	Homo sapiens (Human)	PTPRS	0.0233059991368148	4527	0.0288683602771363	842	0.0433750539490721	4360	0.0658198614318707	791
MARV_VP35	Q13428	9.73719434979273e-05	0.93529072758551	0.0799323524010245	0.343360255413167	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	1.68325082306035	1.68325082306035	TCOF_HUMAN	TCOF1	Treacle protein (Treacher Collins syndrome protein)	1488	152,106	Homo sapiens (Human)	TCOF1	0.331247302546389	3100	0.353348729792147	561	0.337936987483814	3036	0.324480369515012	580
MARV_VP35	Q13435	0.000609099289058236	0.995638800908629	0.480226802628982	0.636388344946296	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	31.6467073645215	7.46762854058161	SF3B2_HUMAN	SF3B2 SAP145	Splicing factor 3B subunit 2 (Pre-mRNA-splicing factor SF3b 145 kDa subunit) (SF3b145) (Spliceosome-associated protein 145) (SAP 145)	895	100,228	Homo sapiens (Human)	SF3B2	0.897496763055601	476	0.806004618937652	169	0.916271040138093	389	0.811778290993079	164
MARV_VP35	Q13442	0.00170233988700543	0.931646267813087	0.057662108351873	0.326978920850391	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	2.44948974278318	2.44948974278318	HAP28_HUMAN	PDAP1 HASPP28	28 kDa heat- and acid-stable phosphoprotein (PDGF-associated protein) (PAP) (PDGFA-associated protein 1) (PAP1)	181	20,630	Homo sapiens (Human)	PDAP1	0.298662063012513	3251	0.327944572748268	583	0.577470867501076	1936	0.489607390300231	438
MARV_VP35	Q13523	8.03907303340836e-06	5.58110672701622e-11	0.022310341977947	0.0152940104593971	FU000399	1	1	PRP4B_HUMAN	PRPF4B KIAA0536 PRP4 PRP4H PRP4K	Serine/threonine-protein kinase PRP4 homolog (EC 2.7.11.1) (PRP4 kinase) (PRP4 pre-mRNA-processing factor 4 homolog)	1007	116,987	Homo sapiens (Human)	PRPF4B	0.0140267587397497	4570	0.0161662817551963	853	0	4446	0	814
MARV_VP35	Q13526	0.00228781320856331	0.997499028839049	0.131270637917231	0.397759345733076	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	2.70801280154532	2.70801280154532	PIN1_HUMAN	PIN1	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 (EC 5.2.1.8) (Peptidyl-prolyl cis-trans isomerase Pin1) (PPIase Pin1) (Rotamase Pin1)	163	18,243	Homo sapiens (Human)	PIN1	0.500863185153188	2314	0.606235565819863	342	0.621061717738452	1742	0.515011547344111	420
MARV_VP35	Q13541	0.00180105416672573	0.992662312500934	0.133160088126353	0.397559409570243	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	2.04124145231932	2.04124145231932	4EBP1_HUMAN	EIF4EBP1	Eukaryotic translation initiation factor 4E-binding protein 1 (4E-BP1) (eIF4E-binding protein 1) (Phosphorylated heat- and acid-stable protein regulated by insulin 1) (PHAS-I)	118	12,580	Homo sapiens (Human)	EIF4EBP1	0.500215796288276	2317	0.605080831408777	343	0.455545964609407	2492	0.39838337182448	521
MARV_VP35	Q13542	0.000698014431608074	0.87630582272767	0.159799176120072	0.379914728874251	FU000399,FU000417,FU000419,FU000445,FU000455	1.4142135623731	1.4142135623731	4EBP2_HUMAN	EIF4EBP2	Eukaryotic translation initiation factor 4E-binding protein 2 (4E-BP2) (eIF4E-binding protein 2)	120	12,939	Homo sapiens (Human)	EIF4EBP2	0.434182132067309	2623	0.513856812933023	422	0.189469141130773	3587	0.21824480369515	648
MARV_VP35	Q13572	1.95539771609715e-05	5.58110672701622e-11	0.0130727161976321	0.00896159423956207	FU000399	1	1	ITPK1_HUMAN	ITPK1	Inositol-tetrakisphosphate 1-kinase (EC 2.7.1.134) (Inositol 1,3,4-trisphosphate 5/6-kinase) (Inositol-triphosphate 5/6-kinase) (Ins(1,3,4)P(3) 5/6-kinase) (EC 2.7.1.159)	414	45,621	Homo sapiens (Human)	ITPK1	0.00755287009063445	4600	0.0023094688221709	865	0	4446	0	814
MARV_VP35	Q13573	7.74731232951372e-05	0.590027724017349	0.133209931934805	0.273358455871516	FU000397,FU000419,FU000445	1.29099444873581	1.29099444873581	SNW1_HUMAN	SNW1 SKIIP SKIP	SNW domain-containing protein 1 (Nuclear protein SkiP) (Nuclear receptor coactivator NCoA-62) (Ski-interacting protein)	536	61,494	Homo sapiens (Human)	SNW1	0.222270176952958	3605	0.251732101616629	649	0.14717306862322	3900	0.18013856812933	696
MARV_VP35	Q13610	0.000516782158465342	0.947503078607961	0.460050414742324	0.607705364674589	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	76.8435885784651	7.79121204295493	PWP1_HUMAN	PWP1	Periodic tryptophan protein 1 homolog (Keratinocyte protein IEF SSP 9502)	501	55,828	Homo sapiens (Human)	PWP1	0.872464393612358	592	0.767898383371831	202	0.949503668536881	235	0.894919168591233	92
MARV_VP35	Q13642	0.000851546318046768	0.919386218925948	0.107319830351643	0.357232122245633	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	2.34520787991171	2.34520787991171	FHL1_HUMAN	FHL1 SLIM1	Four and a half LIM domains protein 1 (FHL-1) (Skeletal muscle LIM-protein 1) (SLIM) (SLIM-1)	323	36,263	Homo sapiens (Human)	FHL1	0.363400949503657	2951	0.396073903002308	524	0.554596460940869	2045	0.469976905311778	457
MARV_VP35	Q13823	0.000151584750584828	0.969033020845457	0.625978679881941	0.728091306212432	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	50.0688035081872	5.07650243938053	NOG2_HUMAN	GNL2 NGP1	Nucleolar GTP-binding protein 2 (Autoantigen NGP-1)	731	83,655	Homo sapiens (Human)	GNL2	0.94777729823039	243	0.936489607390313	56	0.930082002589537	325	0.842956120092387	137
MARV_VP35	Q13868	0.000557632190701189	0.961566724468128	0.444399398581053	0.601315736709306	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	60.469324157368	6.13101672266594	EXOS2_HUMAN	EXOSC2 RRP4	Exosome complex component RRP4 (Exosome component 2) (Ribosomal RNA-processing protein 4)	293	32,789	Homo sapiens (Human)	EXOSC2	0.869011652999497	608	0.764434180138575	205	0.936555891238652	295	0.861431870669755	121
MARV_VP35	Q13895	0.000177331206416956	0.792612138875325	0.19254121149921	0.376534605996018	FU000399,FU000417,FU000419,FU000445,FU000455	28.9856967896188	4.64495652665428	BYST_HUMAN	BYSL ENP1	Bystin	437	49,601	Homo sapiens (Human)	BYSL	0.420155373327561	2688	0.495381062355656	438	0.911955114372016	409	0.801385681293309	173
MARV_VP35	Q14061	0.00446881184699282	0.990091900419295	0.115950152512543	0.384984677203847	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	2.34520787991171	2.34520787991171	COX17_HUMAN	COX17	Cytochrome c oxidase copper chaperone	63	6,915	Homo sapiens (Human)	COX17	0.451661631419918	2542	0.539260969976904	400	0.554596460940869	2045	0.469976905311778	457
MARV_VP35	Q14137	2.2159590009675e-05	0.386621036320885	0.673119938847572	0.580714769686638	FU000397,FU000445	3.73399786373087	2.36250938467767	BOP1_HUMAN	BOP1 KIAA0124	Ribosome biogenesis protein BOP1 (Block of proliferation 1 protein)	746	83,630	Homo sapiens (Human)	BOP1	0.854769097971445	674	0.743648960739036	223	0.732196806214928	1227	0.595842956120093	349
MARV_VP35	Q14146	3.32783375497513e-05	0.745805232263365	0.646781409598719	0.673478610743126	FU000397,FU000399,FU000417,FU000445	13.823396778173	3.5011700563257	URB2_HUMAN	URB2 KIAA0133	Unhealthy ribosome biogenesis protein 2 homolog	1524	170,544	Homo sapiens (Human)	URB2	0.918860595597679	377	0.861431870669756	121	0.886275356063862	525	0.75519630484989	211
MARV_VP35	Q14157	7.38485406559121e-06	5.58110672701622e-11	0.0548327232906643	0.0375884241739329	FU000445	1.09544511501033	1.09544511501033	UBP2L_HUMAN	UBAP2L KIAA0144 NICE4	Ubiquitin-associated protein 2-like (Protein NICE-4)	1087	114,535	Homo sapiens (Human)	UBAP2L	0.0364695727233491	4466	0.0519630484988452	822	0.0433750539490721	4360	0.0658198614318707	791
MARV_VP35	Q14241	1.01445445421582e-05	5.58110672701622e-11	0.194238986553735	0.133152828151156	FU000399	1.67502491524157	1.67502491524157	ELOA1_HUMAN	ELOA TCEB3 MSTP059	Elongin-A (EloA) (Elongin 110 kDa subunit) (RNA polymerase II transcription factor SIII subunit A1) (SIII p110) (Transcription elongation factor B polypeptide 3)	798	89,909	Homo sapiens (Human)	ELOA	0.0979715148899445	4181	0.106235565819861	775	0.337073802330599	3071	0.323325635103926	587
MARV_VP35	Q14247	0.000631175772563244	0.9791362687439	0.0781117558802348	0.35564306457662	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	2.61406452355969	2.61406452355969	SRC8_HUMAN	CTTN EMS1	Src substrate cortactin (Amplaxin) (Oncogene EMS1)	550	61,586	Homo sapiens (Human)	CTTN	0.358869227449277	2972	0.392609699769052	527	0.605308588692271	1813	0.510392609699769	422
MARV_VP35	Q14257	0.000158358274545859	0.750443194022613	0.0871777376097741	0.291296393375989	FU000399,FU000417,FU000419,FU000445	1.76363261480389	1.40420839159243	RCN2_HUMAN	RCN2 ERC55	Reticulocalbin-2 (Calcium-binding protein ERC-55) (E6-binding protein) (E6BP)	317	36,876	Homo sapiens (Human)	RCN2	0.244065602071646	3504	0.274826789838338	629	0.36750107898144	2927	0.34526558891455	568
MARV_VP35	Q14331	0.0011228462432062	0.991135045401467	0.0808424058129186	0.361219865330138	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	2.38047614284762	2.38047614284762	FRG1_HUMAN	FRG1	Protein FRG1 (FSHD region gene 1 protein)	258	29,172	Homo sapiens (Human)	FRG1	0.371817004747506	2912	0.408775981524248	513	0.563875701337934	1998	0.478060046189376	448
MARV_VP35	Q14444	0.000166068876650971	0.888831493033581	0.309671741791929	0.486515246031941	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	54.5539186262688	5.53125063071929	CAPR1_HUMAN	CAPRIN1 GPIAP1 GPIP137 M11S1 RNG105	Caprin-1 (Cell cycle-associated protein 1) (Cytoplasmic activation- and proliferation-associated protein 1) (GPI-anchored membrane protein 1) (GPI-anchored protein p137) (GPI-p137) (p137GPI) (Membrane component chromosome 11 surface marker 1) (RNA granule protein 105)	709	78,366	Homo sapiens (Human)	CAPRIN1	0.790893396633516	970	0.680138568129334	278	0.932671558049183	313	0.8498845265589	131
MARV_VP35	Q14498	0.00356784836053437	0.99859558572685	0.117031805105724	0.388344433158559	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	6.08276253029822	6.08276253029822	RBM39_HUMAN	RBM39 HCC1 RNPC2	RNA-binding protein 39 (CAPER alpha) (Hepatocellular carcinoma protein 1) (RNA-binding motif protein 39) (RNA-binding region-containing protein 2) (Splicing factor HCC1)	530	59,380	Homo sapiens (Human)	RBM39	0.464177816141539	2484	0.558891454965358	383	0.836426413465679	758	0.702078521939957	259
MARV_VP35	Q14677	3.99268927245033e-05	0.350566222603164	0.0568267425107328	0.147115734882567	FU000419,FU000445	1.22474487139159	1.22474487139159	EPN4_HUMAN	CLINT1 ENTH EPN4 EPNR KIAA0171	Clathrin interactor 1 (Clathrin-interacting protein localized in the trans-Golgi region) (Clint) (Enthoprotin) (Epsin-4) (Epsin-related protein) (EpsinR)	625	68,259	Homo sapiens (Human)	CLINT1	0.111998273629694	4116	0.12933025404157	755	0.0943029779887786	4012	0.121247113163972	724
MARV_VP35	Q14684	0.00248060019098493	0.997067285275354	0.52772059708094	0.669397700408098	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	203.956671630669	20.679274688314	RRP1B_HUMAN	RRP1B KIAA0179	Ribosomal RNA processing protein 1 homolog B (RRP1-like protein B)	758	84,428	Homo sapiens (Human)	RRP1B	0.917134225291248	385	0.855658198614328	126	0.987052222701745	61	0.989607390300243	10
MARV_VP35	Q14686	3.36435638018474e-05	0.734776471914691	0.113881593469391	0.304767756534682	FU000397,FU000417,FU000419,FU000445	1.4142135623731	1.4142135623731	NCOA6_HUMAN	NCOA6 AIB3 KIAA0181 RAP250 TRBP	Nuclear receptor coactivator 6 (Activating signal cointegrator 2) (ASC-2) (Amplified in breast cancer protein 3) (Cancer-amplified transcriptional coactivator ASC-2) (Nuclear receptor coactivator RAP250) (NRC RAP250) (Nuclear receptor-activating protein, 250 kDa) (Peroxisome proliferator-activated receptor-interacting protein) (PPAR-interacting protein) (PRIP) (Thyroid hormone receptor-binding protein)	2063	219,145	Homo sapiens (Human)	NCOA6	0.263703064307294	3413	0.295612009237876	611	0.189469141130773	3587	0.21824480369515	648
MARV_VP35	Q14690	0.0011698483646852	0.996834061005787	0.531481514169839	0.671896077916935	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	220.370404129519	22.3434716978576	RRP5_HUMAN	PDCD11 KIAA0185	Protein RRP5 homolog (NF-kappa-B-binding protein) (NFBP) (Programmed cell death protein 11)	1871	208,701	Homo sapiens (Human)	PDCD11	0.918213206732767	380	0.859122401847585	123	0.988778593008175	53	0.9930715935335	7
MARV_VP35	Q14692	1.32349481822764e-05	0.386851238270073	0.276795074395692	0.309101082872748	FU000397,FU000419	3.78878997397736	2.39717648396044	BMS1_HUMAN	BMS1 BMS1L KIAA0187	Ribosome biogenesis protein BMS1 homolog (Ribosome assembly protein BMS1 homolog)	1282	145,807	Homo sapiens (Human)	BMS1	0.270608545533016	3381	0.303695150115474	604	0.739965472593866	1205	0.602771362586606	345
MARV_VP35	Q14807	0.000220626867795225	0.975329766534648	0.0887618424278501	0.361766938407782	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	1.68325082306035	1.68325082306035	KIF22_HUMAN	KIF22 KID KNSL4	Kinesin-like protein KIF22 (Kinesin-like DNA-binding protein) (Kinesin-like protein 4)	665	73,262	Homo sapiens (Human)	KIF22	0.374190763918848	2901	0.411085450346419	511	0.337936987483814	3036	0.324480369515012	580
MARV_VP35	Q14978	0.000784388506372037	0.985172032821038	0.185177810217015	0.430901042923639	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	3.29140294302192	3.29140294302192	NOLC1_HUMAN	NOLC1 KIAA0035 NS5ATP13	Nucleolar and coiled-body phosphoprotein 1 (140 kDa nucleolar phosphoprotein) (Nopp140) (Hepatitis C virus NS5A-transactivated protein 13) (HCV NS5A-transactivated protein 13) (Nucleolar 130 kDa protein) (Nucleolar phosphoprotein p130)	699	73,603	Homo sapiens (Human)	NOLC1	0.613724643936083	1791	0.637413394919171	315	0.695295640914972	1402	0.566974595842956	374
MARV_VP35	Q14980	6.82233449445907e-05	0.919908190114794	0.310253408259986	0.496501494403557	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	16.6903193092429	3.93839091661242	NUMA1_HUMAN	NUMA1 NMP22 NUMA	Nuclear mitotic apparatus protein 1 (Nuclear matrix protein-22) (NMP-22) (Nuclear mitotic apparatus protein) (NuMA protein) (SP-H antigen)	2115	238,260	Homo sapiens (Human)	NUMA1	0.803841173931745	910	0.689376443418018	270	0.897280966767356	477	0.777136258660514	194
MARV_VP35	Q15024	0.000455559491398168	0.872522903472559	0.608055469227286	0.686030311252954	FU000397,FU000399,FU000419,FU000445,FU000455	34.7216435245886	5.56414171707833	EXOS7_HUMAN	EXOSC7 KIAA0116 RRP42	Exosome complex component RRP42 (Exosome component 7) (Ribosomal RNA-processing protein 42) (p8)	291	31,821	Homo sapiens (Human)	EXOSC7	0.933750539490642	308	0.889145496535808	97	0.919076391886043	376	0.818706697459591	158
MARV_VP35	Q15029	0.000144937904181606	0.725798498550168	0.439852829300853	0.52545498760162	FU000397,FU000399,FU000445,FU000455	23.1014496003336	5.85110193220506	U5S1_HUMAN	EFTUD2 KIAA0031 SNRP116	116 kDa U5 small nuclear ribonucleoprotein component (Elongation factor Tu GTP-binding domain-containing protein 2) (SNU114 homolog) (hSNU114) (U5 snRNP-specific protein, 116 kDa) (U5-116 kDa)	972	109,436	Homo sapiens (Human)	EFTUD2	0.825205006473823	811	0.703233256351044	258	0.904618040569686	443	0.792147806004625	181
MARV_VP35	Q15050	0.000658876829625439	0.966403363431195	0.562732180310944	0.683926893550286	FU000397,FU000399,FU000417,FU000419,FU000445,FU000455	72.6842842138544	7.3694979760386	RRS1_HUMAN	RRS1 KIAA0112 RRR	Ribosome biogenesis regulatory protein homolog	365	41,193	Homo sapiens (Human)	RRS1	0.926197669400008	343	0.884526558891466	101	0.946914113077235	246	0.886836027713635	98
MARV_VP35	Q15056	6.88360346809492e-05	5.58110672701622e-11	0.144951913498163	0.0993663965021115	FU000455	1.54919333848297	1.54919333848297	IF4H_HUMAN	EIF4H KIAA0038 WBSCR1 WSCR1	Eukaryotic translation initiation factor 4H (eIF-4H) (Williams-Beuren syndrome chromosomal region 1 protein)	248	27,385	Homo sapiens (Human)	EIF4H	0.0779024600776871	4274	0.090069284064665	789	0.289167026327147	3251	0.290993071593533	610
MARV_VP35	Q15058	5.16002292349508e-06	5.58110672701622e-11	0.0656382113135215	0.0449956810084882	FU000397	1	1	KIF14_HUMAN	KIF14 KIAA0042	Kinesin-like protein KIF14	1648	186,492	Homo sapiens (Human)	KIF14	0.0431592576607683	4435	0.056581986143187	818	0	4446	0	814
